freq,stk_flow,siec,unit,geo\TIME_PERIOD	2008-01 	2008-02 	2008-03 	2008-04 	2008-05 	2008-06 	2008-07 	2008-08 	2008-09 	2008-10 	2008-11 	2008-12 	2009-01 	2009-02 	2009-03 	2009-04 	2009-05 	2009-06 	2009-07 	2009-08 	2009-09 	2009-10 	2009-11 	2009-12 	2010-01 	2010-02 	2010-03 	2010-04 	2010-05 	2010-06 	2010-07 	2010-08 	2010-09 	2010-10 	2010-11 	2010-12 	2011-01 	2011-02 	2011-03 	2011-04 	2011-05 	2011-06 	2011-07 	2011-08 	2011-09 	2011-10 	2011-11 	2011-12 	2012-01 	2012-02 	2012-03 	2012-04 	2012-05 	2012-06 	2012-07 	2012-08 	2012-09 	2012-10 	2012-11 	2012-12 	2013-01 	2013-02 	2013-03 	2013-04 	2013-05 	2013-06 	2013-07 	2013-08 	2013-09 	2013-10 	2013-11 	2013-12 	2014-01 	2014-02 	2014-03 	2014-04 	2014-05 	2014-06 	2014-07 	2014-08 	2014-09 	2014-10 	2014-11 	2014-12 	2015-01 	2015-02 	2015-03 	2015-04 	2015-05 	2015-06 	2015-07 	2015-08 	2015-09 	2015-10 	2015-11 	2015-12 	2016-01 	2016-02 	2016-03 	2016-04 	2016-05 	2016-06 	2016-07 	2016-08 	2016-09 	2016-10 	2016-11 	2016-12 	2017-01 	2017-02 	2017-03 	2017-04 	2017-05 	2017-06 	2017-07 	2017-08 	2017-09 	2017-10 	2017-11 	2017-12 	2018-01 	2018-02 	2018-03 	2018-04 	2018-05 	2018-06 	2018-07 	2018-08 	2018-09 	2018-10 	2018-11 	2018-12 	2019-01 	2019-02 	2019-03 	2019-04 	2019-05 	2019-06 	2019-07 	2019-08 	2019-09 	2019-10 	2019-11 	2019-12 	2020-01 	2020-02 	2020-03 	2020-04 	2020-05 	2020-06 	2020-07 	2020-08 	2020-09 	2020-10 	2020-11 	2020-12 	2021-01 	2021-02 	2021-03 	2021-04 	2021-05 	2021-06 	2021-07 	2021-08 	2021-09 	2021-10 	2021-11 	2021-12 	2022-01 	2022-02 	2022-03 	2022-04 	2022-05 	2022-06 	2022-07 	2022-08 	2022-09 	2022-10 	2022-11 	2022-12 	2023-01 	2023-02 	2023-03 	2023-04 	2023-05 	2023-06 	2023-07 	2023-08 	2023-09 	2023-10 	2023-11 	2023-12 	2024-01 	2024-02 
M,STKOP_NAT,G3000,TJ_GCV,CZ	80805.000 	64566.000 	53077.000 	44186.000 	47756.000 	65124.000 	85788.000 	101122.000 	109190.000 	110950.000 	110811.000 	99379.000 	83964.000 	54465.000 	36674.000 	20609.000 	24581.000 	42776.000 	62270.000 	87825.000 	104328.000 	112916.000 	109383.000 	112487.000 	105035.000 	81487.000 	65781.000 	57583.000 	54481.000 	61874.000 	70952.000 	82014.000 	93482.000 	99975.000 	101348.000 	97531.000 	57499.000 	47577.000 	38182.000 	37037.000 	55271.000 	72234.000 	82080.000 	93154.000 	96231.000 	97455.000 	99390.000 	97459.000 	98543.000 	77702.000 	56290.000 	52736.000 	59556.000 	69137.000 	77991.000 	77991.000 	103368.000 	108610.000 	107420.000 	90709.000 	73543.000 	46535.000 	33880.000 	19498.000 	14133.000 	18721.000 	36020.000 	59347.000 	80939.000 	96950.000 	105556.000 p	100120.000 p	83819.000 p	61954.000 	42743.000 	34564.000 	49630.000 	70301.000 	85143.000 	99868.000 	109398.000 	112126.000 	112597.000 	103039.000 	82920.000 	58172.000 	30523.000 	10519.000 	10862.000 	26600.000 	48222.000 	67578.000 	93112.000 	106595.000 	101214.000 	88083.000 	77674.000 	52448.000 	40789.000 	26662.000 	25065.000 	40497.000 	67429.000 	94998.000 	109757.000 	118449.000 	115846.000 	101322.000 	72046.000 	38269.000 	22080.000 	18166.000 	25374.000 	38998.000 	70245.000 	90109.000 	104911.000 	113689.000 	118075.000 	104781.000 	87036.000 	57984.000 	26770.000 	7929.000 	20132.000 	34884.000 	50563.000 	66626.000 	88422.000 	100855.000 	109756.000 	101656.000 	85359.000 	61233.000 p	48157.000 	46044.000 	58260.000 	76634.000 	103653.000 	115725.000 	126205.000 	128585.000 	128666.000 	127882.000 	125863.000 	96598.733 	80870.095 	56186.209 	62722.384 	83782.481 	105040.353 	115930.776 	125978.751 	129092.528 	126299.860 	110051.983 	86167.756 	55732.341 	31706.265 	21638.964 	17665.964 	28062.539 	49445.220 	61030.507 	79809.069 	100131.933 	107986.432 	92193.972 	65384.827 	39519.860 	25215.187 	18080.195 	38288.589 	70708.580 	89491.081 	105694.788 	110701.616 	116605.036 	128460.485 	128717.696 	113412.354 	96470.212 	76973.095 	65902.752 	66827.002 	90861.906 	112730.054 	121335.827 	127805.063 	130795.435 	135054.219 	127888.712 	119855.792 	96516.835 
M,STKOP_NAT,G3000,TJ_GCV,DE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 p	0.000 	680739.000 	559322.000 	442699.000 	291169.000 	288328.000 	365885.000 	453142.000 	579954.000 	674802.000 	730109.000 	774866.000 	734816.000 	648398.000 	584101.000 	544793.000 	532752.000 	574780.000 	621175.000 	663577.000 	714913.000 	772867.000 	801492.000 	828509.000 	784151.000 	655985.000 	497996.000 	317339.000 	261434.000 	245107.000 	310600.000 	386033.000 	492957.000 	581447.000 	651485.000 	666726.000 	677730.000 	649332.000 	475996.000 	414187.000 	367718.000 	440701.000 	505642.000 	587981.000 	685012.000 	759200.000 	798800.000 	817924.000 	717029.000 	580189.000 	344030.000 	243617.000 	240054.000 	259230.000 	326763.000 	419769.000 	537284.000 	658040.000 	707520.000 	772468.000 	697419.000 	557886.000 	451141.000 	235298.000 	127905.000 	182088.000 	305418.000 	392183.000 	488165.000 	603475.000 	671216.000 	732773.000 	691728.000 	730747.000 	598274.000 	517709.000 	520121.000 	603670.000 	689357.000 	796702.000 	837140.000 	906383.000 	930481.000 	941627.000 	937440.000 	920120.030 	819994.000 	772445.000 	698501.000 	761681.000 	818773.000 	857437.000 	853384.000 	893322.000 	910739.000 	908154.000 	850691.000 	718398.000 	452779.000 	321563.000 	269993.000 	258563.000 	309150.000 	398596.000 	472972.000 	563962.000 	644292.000 	685184.000 	605977.000 	497452.000 	341726.000 	271778.000 	246074.000 	323852.000 	446929.000 	554443.000 	632012.000 	788018.000 	867528.000 	941378.000 	937123.000 	848599.000 	690739.000 	609318.000 	567601.000 	592279.000 	659725.000 	707490.000 	769331.000 	828184.000 	847768.000 	886439.000 	858236.000 	808729.000 	: 
M,STKOP_NAT,G3000,TJ_GCV,DK	89817.000 	82715.000 	76141.000 	69740.000 	69504.000 	76246.000 	81268.000 	87336.000 	91737.000 	95272.000 	94720.000 	94324.000 	90344.000 	82102.000 	72729.000 	64511.000 	67437.000 	71991.000 	75314.000 	82618.000 	89946.000 	96179.000 	96388.000 	96967.000 	92498.000 	82457.000 	74760.000 	71535.000 	72074.000 	78128.000 	85293.000 	92949.000 	94862.000 	95919.000 	96725.000 	96073.000 	87799.000 	83510.000 	80287.000 	80946.000 	86044.000 	89704.000 	93827.000 	96024.000 	97911.000 	98059.000 	98619.000 	95831.000 	94181.000 	90443.000 	81847.000 	82511.000 	83192.000 	84946.000 	85114.000 	87511.000 	90111.000 	91649.000 	93030.000 	92722.000 	85878.000 	77952.000 	69509.000 	64251.000 	61482.000 	63702.000 	66787.000 	73315.000 	80121.000 	87549.000 	95534.000 	98031.000 	95059.000 	87015.000 	82274.000 	81292.000 	80616.000 	85620.000 	86315.000 	88902.000 	93482.000 	97076.000 	98005.000 	97350.000 	95995.000 	84872.000 	73965.000 	68085.000 	66206.000 	69883.000 	74685.000 	80481.000 	86563.000 	91438.000 	92949.000 	93498.000 	92083.000 	83536.000 	77208.000 	73140.000 	72812.000 	80275.000 	86358.000 	91807.000 	95415.000 	96039.000 	97595.000 	92940.000 	87062.000 	79818.000 	70769.000 	65380.000 	66029.000 	68567.000 	73093.000 	81965.000 	90303.000 	93112.000 	95161.000 	94004.000 	89664.000 	78699.000 	67168.000 	63025.000 	63033.000 	66366.000 	71415.000 	78090.000 	83281.000 	88415.000 	92282.000 	91457.000 	88057.000 	79400.000 	77405.000 	76855.000 	79680.000 	83544.000 	88197.000 	91606.000 	93355.000 	92826.000 	93342.000 	93426.000 	87299.562 	82194.003 	77890.304 	75671.622 	75979.163 	78179.884 	81361.694 	86137.718 	89357.087 	89892.338 	89958.888 	88685.866 	36375.931 	26023.368 	18769.886 	14565.660 	13068.257 	13716.097 	16525.188 	20341.181 	23206.519 	26703.273 	26423.152 	24633.247 	22998.816 	19979.364 	15133.774 	11967.554 	14012.331 	21850.917 	27293.976 	30651.358 	32951.118 	32991.639 	33655.687 	35450.367 	33057.738 p	31130.780 p	28080.317 p	26090.504 p	25632.244 p	26927.735 p	25786.477 p	28597.848 p	31447.656 p	32862.715 p	35507.064 p	33663.484 	33412.613 	28326.137 
M,STKOP_NAT,G3000,TJ_GCV,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	0.000 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
M,STKOP_NAT,G3000,TJ_GCV,EL	1558.000 	2541.000 	3165.000 	3825.000 	3431.000 	2571.000 	2772.000 	1256.000 	3566.000 	2638.000 	3331.000 	3413.000 	2255.000 	3672.000 	2199.000 	3902.000 	3690.000 	2229.000 	3910.000 	3868.000 	3453.000 	2226.000 	2565.000 	2728.000 	2424.000 	3379.000 	3802.000 	2563.000 	2687.000 	3333.000 	3532.000 	3438.000 	3343.000 	2683.000 	2665.000 	3345.000 	2601.000 	3014.000 	3265.000 	3622.000 	2488.000 	3179.000 	3242.000 	3242.000 	3052.000 	3101.000 	2948.000 	1299.000 	2958.000 	2719.000 	2381.000 	3258.000 	3212.000 	3148.000 	3084.000 	2924.000 	3401.000 	3625.000 p	3750.000 	3270.000 	3826.000 	2017.000 	3786.000 	3782.000 	2330.000 	3370.000 	2046.000 	3729.000 	3694.000 	3840.000 	2376.000 	3075.000 	4021.000 	3226.000 	3565.000 	3863.000 	2833.000 	4072.000 	2391.000 	3489.000 	3429.000 	2351.000 	3032.000 	2890.000 	3451.000 	2428.000 	2448.000 	3324.000 	2847.000 	4159.000 	3707.000 	3774.000 	2819.000 	2813.000 	2332.000 	3663.000 	3517.000 	3971.000 	3070.000 	1744.000 	3164.000 	2681.000 	3131.000 	3838.000 	2126.000 	3531.000 	2413.000 	3484.000 	2693.000 	1957.000 	3366.000 	3903.000 	3407.000 	3741.000 	3554.000 	3185.000 	3664.000 	4109.000 	3507.000 	2892.000 	4110.000 	2490.000 	2644.000 	3548.000 	3557.000 	3420.000 	2487.000 	2232.000 	2445.000 	3773.000 	2706.000 	3390.000 	5973.000 	6221.000 	5953.000 	2951.000 	1519.000 	3216.000 	4862.000 	3161.000 	5701.000 	3240.000 	4648.000 	6449.000 	4301.000 	3994.784 	5918.227 	3726.585 	3624.721 	3964.657 	3407.302 	4674.213 	5423.635 	3766.501 	2804.111 	1959.273 	6202.653 	3937.232 	3311.853 	4517.212 	2255.402 	3993.105 	2168.488 	4489.528 	5488.612 	3524.924 	6065.614 	4826.987 	4892.671 	5154.307 	4788.846 	4028.790 	3347.129 	2594.147 	2051.536 	3700.833 	4979.704 	4433.044 	4047.220 	4711.888 	8089.982 	4817.352 	5054.402 	5022.727 	5002.558 	3845.574 	2528.808 	5551.346 	5250.716 	3475.183 	6028.738 	2687.634 	3782.360 	3449.177 
M,STKOP_NAT,G3000,TJ_GCV,ES	78562.000 	73915.000 	57499.000 	62340.000 	59749.000 	72296.000 	85811.000 	85322.000 	86686.000 	94162.000 	106284.000 	104888.000 	95249.000 	85973.000 	81294.000 	84004.000 	77666.000 	76612.000 	88632.000 	94630.000 	101347.000 	102359.000 	97938.000 	102013.000 	79200.000 	72331.000 	55256.000 	52751.000 	54745.000 	62532.000 	76867.000 	78692.000 	89647.000 	88265.000 	94518.000 	83208.000 	72600.000 	57942.000 	50274.000 	51102.000 	70373.000 	68426.000 	80150.000 	82652.000 	95229.000 	92306.000 	97240.000 	102114.000 	96430.000 	78232.000 	62554.000 	61740.000 	64843.000 	78545.000 	82483.000 	83639.000 	99724.000 	101963.000 	99259.000 	94471.000 	90756.000 	80320.000 	70782.000 	66766.000 	74017.000 	67520.000 	81740.000 	89542.000 	93759.000 	101808.000 	91262.000 	100818.000 	76284.000 	86612.000 	90597.000 	89362.000 	98052.000 	88381.000 	88489.000 	106600.000 	114988.000 	119556.000 	131068.000 	135064.000 	116190.000 	90868.000 	73445.000 	58520.000 	65826.000 	66365.000 	65221.000 	64064.000 	70079.000 	78678.000 	81310.000 	90234.000 	83198.000 	85046.000 	61470.000 	54894.000 	59083.000 	63914.000 	77940.000 	76261.000 	74709.000 	79083.000 	76271.000 	63969.000 	70772.000 	54569.000 	86440.000 	71377.000 	68951.000 	75614.000 	77045.000 	77781.000 	92856.000 	84481.000 	102398.000 	99180.000 	88276.000 	83707.000 	63173.000 	54119.000 	67288.000 	69578.000 	78980.000 	76583.000 	84877.000 	94799.000 	109757.000 	99781.000 	109667.000 	94784.000 	81813.000 	76565.000 	71680.000 	84730.000 	88074.000 	102431.000 	116640.000 	146380.000 	157702.000 	145696.000 	136591.000 	107305.000 	95670.000 	101023.000 	94676.000 	107636.000 	107506.000 	111545.000 	128051.000 	136389.000 	126698.000 	115978.000 	105728.000 	83506.633 	81955.515 	77356.559 	82936.461 	91572.377 	101902.997 	88793.116 	99126.333 	105720.208 	135929.323 	115337.615 	108326.576 	80194.297 	77637.406 	79480.004 	100807.326 	111968.158 	121053.769 	124918.261 	134046.349 	147490.680 	153650.892 	154666.682 	152192.179 	138746.240 	114822.452 	120017.126 	138182.034 	140082.074 	129385.193 	135704.575 	149732.832 e	152710.593 e	161239.692 e	161918.205 e	135890.677 	120360.620 e
M,STKOP_NAT,G3000,TJ_GCV,EU27_2020	1723565.000 	1478633.000 	1262535.000 	1139857.000 	1175016.000 	1423083.000 	1676200.000 	1881910.000 	2046924.000 	2146068.000 	2186142.000 	2090725.000 	1869406.000 	1469403.000 	1164876.000 	984968.000 	1098896.000 	1331610.000 	1596503.000 	1838537.000 	2048462.000 	2007905.000 	2039029.000 	2018221.000 	1744549.000 	1358219.000 	1076593.000 	932373.000 	1009287.000 	1207908.000 	1424728.000 	1574166.000 	1844738.000 	1951407.000 	1970179.000 	1870622.000 	1510367.000 	1221794.000 	997006.000 	915644.000 	1126548.000 	1367225.000 	1612494.000 	1844742.000 	2055824.000 	2156378.000 	2193180.000 	2043565.000 	1781219.000 	1481473.000 	1065187.000 	1006393.000 	1094356.000 	1318904.000 	1537830.000 	1747044.000 	2004829.000 	2166996.000 	2225437.000 	: 	2494222.000 	1983823.000 	1497958.000 	1067062.000 	1078310.000 	1348316.000 	1744978.000 	2162885.000 	2561161.000 	2836310.000 	2974530.000 	2795221.000 	2458190.000 	2109677.000 	1800060.000 	1700655.000 	1894662.000 	2188548.000 	2484417.000 	2812971.000 	3111087.000 	3261288.000 	3368359.000 	3184883.000 	2716875.000 	2095269.000 	1483877.000 	1176612.000 	1195687.000 	1479228.000 	1806489.000 	2214780.000 	3192286.000 	3527199.000 	3602825.000 	3442211.000 	3163080.000 	2498700.000 	2081771.000 	1738463.000 	1912687.000 	2288425.000 	2733402.000 	3217843.000 	3589196.000 	3821429.000 	3842572.000 	3431863.000 	3195887.500 	2309599.200 	1904094.300 	1775022.700 	1922611.500 	2275345.800 	2635950.000 	3067531.000 	3580567.900 	3866357.600 	4050428.200 	3698812.900 	2949844.200 	2348326.300 	1542753.600 	1106415.700 	1395530.200 	1873774.000 	2333671.400 	2783414.400 	3269350.100 	3647115.100 	3816924.000 	3581839.200 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1633268.522 	1360190.175 	1368591.910 	1689469.694 	2094603.304 	2448753.730 	2882191.703 	3150546.554 	3266165.255 	2855099.107 	2276531.692 	1622733.750 	1279310.863 	1172964.646 	1454677.529 	2030712.661 	2474547.461 	2928310.198 	3431210.697 	3782373.438 	4046583.928 	3961483.097 	3524453.020 	2990967.517 	2542027.705 	2328058.525 	2511352.957 	2876097.654 	3188248.688 	3555478.169 	3889535.889 	: 	: 	: 	: 	: 
M,STKOP_NAT,G3000,TJ_GCV,FI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	867.000 	902.000 	837.000 	1114.000 	961.000 	1197.000 	1339.000 	1196.000 	1311.000 	1406.000 	1431.000 	1441.000 	1265.000 	1044.000 	1024.000 	1247.000 	1161.000 	1128.000 	1460.000 	1369.000 	1353.000 	1019.000 	1357.000 	1728.000 	1265.000 	1337.000 	1141.000 	718.000 	1016.000 	1263.000 	1139.000 	1247.000 	1042.000 	1145.000 	1156.000 	1356.000 	1322.000 	1480.000 	1522.000 	1382.000 	1525.000 	1640.000 	1442.000 	1614.000 	1811.000 	1701.000 	1677.000 	2943.000 p	2704.000 p	2642.000 p	1634.000 p	3645.000 p	2527.000 p	3317.000 p	5225.000 p	1601.000 p	2489.000 p	3827.000 p	3962.000 p	5106.000 	4685.000 
M,STKOP_NAT,G3000,TJ_GCV,FR	352218.000 	285352.000 	226962.000 	180736.000 	186334.000 	251604.000 	321799.000 	388922.000 	443445.000 	487043.000 	486338.000 	447880.000 	348857.000 	228309.000 	137181.000 	97027.000 	140126.000 	212214.000 	286068.000 	354939.000 	423076.000 	487106.000 	500927.000 	500066.000 	398383.000 	263620.000 	178862.000 	138019.000 	166725.000 	221693.000 	276948.000 	294830.000 	445597.000 	466404.000 	464032.000 	407878.000 	287253.000 	204275.000 	149423.000 	139053.000 	201184.000 	264234.000 	319518.000 	380053.000 	438762.000 	468417.000 	484113.000 	453741.000 	368045.000 	292189.000 	169689.000 	135509.000 	137365.000 	190787.000 	245515.000 	308629.000 	396623.000 	439131.000 	472370.000 	414000.000 	332309.000 	227976.000 	129801.000 	76656.000 	90567.000 	142594.000 	212949.000 	290675.000 	355890.000 	405241.000 	425257.000 	372701.000 	308008.000 	255682.000 	178632.000 	154415.000 	187890.000 	245518.000 	303925.000 	375801.000 	436036.000 	462652.000 	476121.000 	442400.000 	355283.000 	239251.000 	136447.000 	95038.000 	114287.000 	164695.000 	223894.000 	310370.000 	384491.000 	431534.000 	437546.000 	386336.000 	335004.000 	242691.000 	173573.000 	121694.000 	143075.000 	207078.000 	256329.000 	334092.000 	407219.000 	446840.000 	459990.000 	407534.000 	318431.000 	191684.000 	140262.000 	113447.000 	143238.000 	190361.000 	228180.000 	291552.000 	355998.000 	376331.000 	389076.000 	344627.000 	272875.000 	190709.000 	92119.000 	36275.000 	70905.000 	145325.000 	214749.000 	301380.000 	379184.000 	438106.000 	460981.000 	424176.000 	356003.000 	225215.000 	150173.000 	154958.000 	205636.000 	262731.000 	330719.000 	391830.000 	457627.000 p	484186.000 p	492678.000 p	468868.000 	431848.781 	285718.085 	199202.203 	161106.901 	257538.046 	351969.026 	394928.237 	422789.395 	469491.554 	479623.335 	485414.440 	441612.463 	347249.602 	216820.550 	129369.942 	113755.655 	119569.782 	184675.483 	241023.216 	314885.051 	399384.129 	440708.999 	452550.099 	366558.830 	282378.005 	174899.571 	115428.768 	124392.740 	169871.805 	259480.227 	309167.239 	389241.616 	448224.942 	476258.992 	490678.036 	479415.124 	417457.895 	321195.004 	211632.754 	144400.427 	188503.881 	258411.548 	303977.061 	378917.805 	449225.180 	463495.205 	492983.901 	476030.159 	415862.840 	297655.837 
M,STKOP_NAT,G3000,TJ_GCV,GE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
M,STKOP_NAT,G3000,TJ_GCV,HR	9940.000 	7978.000 	6806.000 	5231.000 	5261.000 	7434.000 	9434.000 	11974.000 	14486.000 	16382.000 	16461.000 	15195.000 	11789.000 	9108.000 	7774.000 	6756.000 	8520.000 	11551.000 	14583.000 	15942.000 	17025.000 	17526.000 	16210.000 	14602.000 	11275.000 	8542.000 	6033.000 	5230.000 	7231.000 	10079.000 	12961.000 	15604.000 	16912.000 	17181.000 	17252.000 	16959.000 	13784.000 	11917.000 	8780.000 	7025.000 	7767.000 	9483.000 	11271.000 	12627.000 	15344.000 	16846.000 	16021.000 	13133.000 	11331.000 	8565.000 	5983.000 	5694.000 	5558.000 	6830.000 	10740.000 	13126.000 	16188.000 	17710.000 	18414.000 	17989.000 	16308.000 	14968.000 	12483.000 	10140.000 	10548.000 	12563.000 	14715.000 	16589.000 	17316.000 	17380.000 	16943.000 	16567.000 	14181.000 	11482.000 	8935.000 	7868.000 	7895.000 	8671.000 	12880.000 	14915.000 	17139.000 	18195.000 	19575.000 	18774.000 	17088.000 	15971.000 	12747.000 	10258.000 	9819.000 	11339.000 	13583.000 	15988.000 	17517.000 	18778.000 	18377.000 	16619.000 	14949.000 	11932.000 	10551.000 	8850.000 	9481.000 	10419.000 	12801.000 	15280.000 	17509.000 	18563.000 	18034.000 	16190.000 	11553.000 	6906.000 	5469.000 	5523.000 	6031.000 	7900.000 	10940.000 	13550.000 	16654.000 	17938.000 	18977.000 	17287.000 	15172.000 	12420.000 	8499.000 	5400.000 	5902.000 	7847.000 	10067.000 	13490.000 	15741.000 	17499.000 	18464.000 	17222.000 	12717.000 	7915.000 	4822.000 	5135.000 	7631.000 	9381.000 	12763.000 	15025.000 	17249.000 	19254.000 	19434.000 	17061.000 	14686.444 	9917.280 	7304.360 	5588.812 	6694.650 	8067.552 	10917.248 	13330.742 	16745.650 	17437.326 	17368.280 	14075.276 	10917.438 	8438.470 	5802.562 	6115.320 	7152.000 	7290.150 	11032.400 	14456.337 	17396.045 	16776.988 	17445.459 	14911.540 	11651.657 	7221.859 	4139.375 	3909.467 	3554.756 	4996.371 	5565.430 	9218.748 	16253.445 	15735.400 	17966.731 	17793.194 	18814.868 	16091.468 	16245.664 	13703.792 	14991.511 	15016.711 	18343.061 	17513.596 	19049.027 	20272.656 	19124.333 	16383.784 	14147.372 	11126.976 
