Month,Albania->Italy,Algeria->Spain,Algeria->Tunisia,Austria->Germany,Austria->Hungary,Austria->Italy,Austria->Slovak Republic,Austria->Slovenia,Austria->Switzerland,Belarus->Lithuania,Belarus->Poland,Belgium->France,Belgium->Germany,Belgium->Luxembourg,Belgium->Netherlands,Belgium->United Kingdom,Bulgaria->Greece,Bulgaria->North Macedonia,Bulgaria->Republic of Türkiye,Bulgaria->Romania,Bulgaria->Serbia,Croatia->Hungary,Croatia->Italy,Croatia->Liquefied Natural Gas,Croatia->Slovenia,Czech Republic->Austria,Czech Republic->Germany,Czech Republic->Poland,Czech Republic->Slovak Republic,Denmark->Germany,Denmark->Netherlands,Denmark->Poland,Denmark->Sweden,Estonia->Finland,Estonia->Latvia,Finland->Estonia,Finland->Liquefied Natural Gas,France->Belgium,France->Spain,France->Switzerland,Georgia->Republic of Türkiye,Germany->Austria,Germany->Belgium,Germany->Czech Republic,Germany->Denmark,Germany->France,Germany->Luxembourg,Germany->Netherlands,Germany->Poland,Germany->Switzerland,Greece->Albania,Greece->Bulgaria,Greece->Liquefied Natural Gas,Hungary->Austria,Hungary->Croatia,Hungary->Romania,Hungary->Serbia,Hungary->Slovak Republic,Hungary->Ukraine,"Iran, Islamic Republic->Republic of Türkiye",Italy->Albania,Italy->Austria,Italy->Slovenia,Italy->Switzerland,Latvia->Estonia,Latvia->Lithuania,Latvia->Russia,Libya->Italy,Liquefied Natural Gas->Belgium,Liquefied Natural Gas->Croatia,Liquefied Natural Gas->Finland,Liquefied Natural Gas->France,Liquefied Natural Gas->Greece,Liquefied Natural Gas->Italy,Liquefied Natural Gas->Lithuania,Liquefied Natural Gas->Netherlands,Liquefied Natural Gas->Poland,Liquefied Natural Gas->Portugal,Liquefied Natural Gas->Republic of Türkiye,Liquefied Natural Gas->Spain,Liquefied Natural Gas->United Kingdom,Lithuania->Latvia,Lithuania->Poland,Lithuania->Russia,Morocco->Spain,Netherlands->Belgium,Netherlands->Germany,Netherlands->Norway,Netherlands->United Kingdom,North Macedonia->Bulgaria,Norway->Belgium,Norway->Denmark,Norway->France,Norway->Germany,Norway->Liquefied Natural Gas,Norway->Netherlands,Norway->United Kingdom,Not Elsewhere Specified->Ukraine,Poland->Germany,Poland->Lithuania,Poland->Slovak Republic,Poland->Ukraine,Portugal->Spain,Republic of Türkiye->Bulgaria,Republic of Türkiye->Greece,Republic of Türkiye->Liquefied Natural Gas,Republic of Türkiye->North Macedonia,Romania->Bulgaria,Romania->Hungary,Romania->Moldova Republic,Romania->Ukraine,Russia->Estonia,Russia->Finland,Russia->Germany,Russia->Latvia,Russia->Republic of Türkiye,Russia->Ukraine,Serbia->Bulgaria,Serbia->Hungary,Slovak Republic->Austria,Slovak Republic->Czech Republic,Slovak Republic->Hungary,Slovak Republic->Poland,Slovak Republic->Ukraine,Slovenia->Croatia,Slovenia->Italy,Spain->France,Spain->Morocco,Spain->Portugal,Switzerland->France,Switzerland->Germany,Switzerland->Italy,Tunisia->Italy,Ukraine->Hungary,"Ukraine->Moldova, Republic",Ukraine->Poland,Ukraine->Romania,Ukraine->Slovak Republic,United Kingdom->Belgium,United Kingdom->Ireland,United Kingdom->Isle Of Man,United Kingdom->Liquefied Natural Gas,United Kingdom->Netherlands,United Kingdom->Norway
2014-08-01,0.0,395.0,0.0,183.0,441.0,1376.0,131.0,126.0,2.0,251.0,2684.0,1685.0,103.0,106.5,858.75,0.0,79.0,3.0,1071.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1378.0,0.0,648.0,8.0,29.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,581.25,240.0,462.0,1193.0,93.0,2559.0,24.0,290.0,16.0,1421.0,139.0,692.0,0.0,0.0,22.0,0.0,5.0,1.0,94.0,0.0,128.0,641.0,0.0,10.0,4.0,1.0,0.0,0.0,0.0,646.0,95.0,0.0,0.0,438.0,44.0,190.0,0.0,44.0,0.0,110.0,1388.0,699.0,1379.0,0.0,0.0,123.0,695.0,1892.0,2513.0,77.0,262.0,0.0,1190.0,18.0,1254.0,2185.0,466.0,1175.0,1063.0,0.0,2130.0,0.0,0.0,124.0,0.0,0.0,74.0,645.5,0.0,1280.0,0.0,0.0,0.0,21.0,165.0,2832.0,520.0,1221.0,4858.0,47.0,0.0,2339.0,12.0,0.0,0.0,144.0,88.0,0.0,172.5,0.0,457.0,0.0,408.0,826.0,442.0,496.0,254.0,247.0,1287.0,2280.0,514.0,357.0,0.0,0.0,159.0,0.0
2014-09-01,0.0,533.0,816.0,23.0,426.0,1261.0,48.0,137.0,3.0,262.0,2940.0,1351.0,315.0,420.0,876.125,0.0,113.0,3.0,1063.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1601.0,4.0,1017.0,57.0,24.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,590.375,461.0,565.0,664.0,10.0,3065.0,6.0,590.0,37.0,1346.0,131.0,1363.0,0.0,0.0,0.0,0.0,5.0,0.0,49.0,0.0,88.0,697.0,0.0,10.0,4.0,1.0,0.0,0.0,0.0,633.0,102.0,0.0,0.0,291.0,0.0,115.0,0.0,34.0,0.0,81.0,1371.5,755.0,847.0,0.0,0.0,118.0,825.0,1944.5,2694.0,422.0,581.0,0.0,1121.0,27.0,1059.0,2301.0,481.0,2040.0,1432.0,0.0,2320.0,0.0,0.0,115.0,0.0,0.0,70.0,901.5,0.0,1377.0,0.0,0.0,0.0,23.0,199.0,2989.0,504.0,1057.0,4810.0,24.5,0.0,1574.0,0.0,0.0,0.0,765.0,95.0,0.0,206.75,0.0,528.0,0.0,744.5,1687.0,503.0,495.0,367.0,209.0,1384.0,1588.0,651.0,369.0,0.0,0.0,214.0,0.0
2014-10-01,0.0,603.0,1330.0,1.0,399.0,1523.0,30.0,164.0,4.0,375.0,3055.0,1679.0,144.5,456.0,420.8333333333333,0.0,149.0,7.0,805.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1580.0,67.0,1287.0,129.0,53.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,852.6666666666667,373.0,590.0,748.0,6.0,3526.0,0.0,462.0,51.0,744.0,138.0,1273.0,0.0,0.0,21.5,0.0,3.0,11.0,102.0,0.0,0.0,664.0,0.0,12.0,5.0,3.0,5.0,0.0,13.0,587.0,102.0,0.0,0.0,352.0,43.0,510.0,0.0,40.0,0.0,83.0,1340.5,612.0,420.0,0.0,0.0,162.0,848.0,2008.1666666666667,2722.0,118.0,509.0,0.0,1270.0,49.0,1382.0,3147.0,524.0,1607.0,2623.0,0.0,2382.0,0.0,0.0,82.0,0.0,0.0,22.0,1218.0,0.0,1177.0,0.0,0.0,0.0,39.0,251.0,2884.0,358.0,1058.0,4718.0,51.0,0.0,1631.0,0.0,0.0,0.0,795.0,110.0,0.0,32.333333333333336,0.0,555.0,0.0,696.0,1452.0,150.0,759.0,352.0,213.0,1184.0,1467.0,502.0,320.0,0.0,0.0,183.0,0.0
2014-11-01,0.0,557.0,565.0,0.0,305.0,1737.0,12.0,177.0,6.0,456.0,2939.0,1388.0,69.0,506.5,272.0,35.0,166.0,23.0,671.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,1380.0,84.0,1387.0,69.0,36.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,864.0,376.0,574.0,1242.0,180.0,3374.0,0.0,296.0,62.0,608.0,138.0,943.0,0.0,0.0,32.0,0.0,4.0,15.0,149.0,0.0,0.0,847.0,0.0,8.0,7.0,8.0,52.0,0.0,88.0,700.0,102.0,0.0,0.0,929.0,64.0,353.0,19.0,69.0,0.0,83.0,2005.0,839.0,975.0,0.0,0.0,223.0,821.0,2178.0,3501.0,263.0,529.0,0.0,1241.0,48.0,1395.0,2744.0,514.0,1730.0,2829.0,0.0,2293.0,0.0,0.0,61.0,0.0,0.0,33.0,1556.0,0.0,1092.0,0.0,0.0,0.0,5.0,294.0,2806.0,0.0,1410.0,4628.0,74.5,0.0,1789.0,0.0,0.0,0.0,869.0,106.0,0.0,32.0,0.0,454.0,0.0,539.5,1028.0,418.0,656.0,326.0,206.0,1108.0,1418.0,68.0,331.0,0.0,0.0,147.0,0.0
2014-12-01,0.0,562.0,650.0,15.0,291.0,1961.0,154.0,200.0,8.0,518.0,3050.0,1847.0,12.5,543.0,385.8333333333333,28.0,174.0,25.0,1120.0,2.0,0.0,0.0,21.0,0.0,0.0,0.0,1834.0,90.0,1100.0,25.0,41.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,942.6666666666666,573.0,587.0,624.0,229.0,3487.0,34.0,486.0,65.0,809.0,146.0,1233.0,0.0,0.0,42.0,0.0,5.0,27.0,223.0,0.0,0.0,885.0,0.0,5.0,9.0,15.0,68.0,0.0,108.0,536.0,116.0,0.0,0.0,651.0,84.0,536.0,25.0,59.0,0.0,140.0,2165.0,1150.0,1038.0,0.0,0.0,239.0,553.0,2992.6666666666665,3440.0,344.0,844.0,0.0,1308.0,22.0,1499.0,2782.0,449.0,1880.0,3435.0,509.0,2378.0,0.0,0.0,63.0,0.0,0.0,54.0,1575.5,0.0,1605.0,0.0,0.0,0.0,0.0,315.0,2890.0,0.0,1402.0,5205.0,111.5,0.0,1843.0,0.0,0.0,0.0,919.0,112.0,0.0,60.33333333333333,0.0,287.0,0.0,669.5,1447.0,471.0,476.0,249.0,213.0,1682.0,1465.0,32.0,344.0,0.0,0.0,111.0,0.0
2015-01-01,0.0,552.0,963.0,97.0,236.0,1972.0,0.0,194.0,9.0,486.0,3023.0,1648.0,35.0,593.0,434.6666666666667,71.0,149.0,29.0,1235.0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,1285.0,9.0,1552.0,104.0,27.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,838.6666666666666,513.0,577.0,593.0,51.0,3285.0,2.0,473.0,62.0,1050.0,90.0,894.0,0.0,0.0,63.0,0.0,4.0,10.0,254.0,0.0,63.0,810.0,0.0,5.0,8.0,16.0,70.0,0.0,109.0,520.0,323.0,0.0,0.0,396.0,126.0,623.0,48.0,34.0,0.0,130.0,1937.5,1171.0,1092.0,6.0,0.0,237.0,893.0,2814.8333333333335,3623.0,100.0,973.0,0.0,1295.0,40.0,1554.0,2774.0,436.0,1274.0,3006.0,909.0,2209.0,0.0,0.0,0.0,0.0,0.0,31.0,1536.5,0.0,1678.0,0.0,0.0,0.0,0.0,344.0,1929.0,0.0,1442.0,5198.0,127.0,0.0,1942.0,0.0,2.0,0.0,987.0,95.0,0.0,63.33333333333333,0.0,556.0,0.0,497.0,1017.0,783.0,380.0,175.0,213.0,1718.0,1464.0,167.0,379.0,0.0,0.0,103.0,0.0
2015-02-01,0.0,435.0,637.0,69.0,203.0,1981.0,0.0,182.0,9.0,437.0,2702.0,1467.0,33.5,611.5,123.5,101.0,101.0,19.0,1134.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,888.0,1.0,1325.0,149.0,38.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,808.3333333333333,362.0,536.0,482.0,41.0,2482.0,0.0,587.0,59.0,408.0,94.0,1198.0,0.0,0.0,65.5,0.0,4.0,5.0,198.0,0.0,124.0,688.0,0.0,5.0,4.0,15.0,58.0,0.0,81.0,571.0,381.0,0.0,0.0,341.0,131.0,531.0,33.0,174.0,0.0,206.0,1861.0,1331.0,854.0,11.0,0.0,212.0,553.0,2746.5,3463.0,0.0,738.0,0.0,1195.0,44.0,1508.0,2421.0,434.0,1392.0,3099.0,913.0,1996.0,0.0,0.0,6.0,0.0,0.0,46.0,1480.0,0.0,1483.0,0.0,0.0,0.0,0.0,289.0,1319.0,0.0,1313.0,4808.0,99.0,0.0,1745.0,0.0,0.0,0.0,1047.0,90.0,0.0,81.66666666666666,0.0,281.0,0.0,690.5,1202.0,423.0,301.0,152.0,192.0,1502.0,1323.0,51.0,358.0,0.0,0.0,183.0,0.0
2015-03-01,0.0,403.0,618.0,45.0,351.0,2700.0,0.0,162.0,7.0,417.0,3258.0,1705.0,78.0,662.0,466.33333333333337,18.0,93.0,14.0,953.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,1679.0,2.0,1292.0,94.0,14.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,752.3333333333334,86.0,577.0,633.0,121.0,3308.0,0.0,456.0,55.0,854.0,71.0,748.0,0.0,0.0,59.5,0.0,4.0,5.0,172.0,0.0,147.0,643.0,0.0,5.0,4.0,15.0,58.0,0.0,50.0,673.0,438.0,0.0,0.0,425.0,119.0,435.0,46.0,125.0,0.0,190.0,1815.0,1415.0,1197.0,10.0,0.0,215.0,406.0,2207.1666666666665,2584.0,315.0,717.0,0.0,1312.0,25.0,1622.0,2848.0,473.0,2012.0,2958.0,299.0,2543.0,0.0,0.0,22.0,0.0,0.0,67.0,1263.5,0.0,1289.0,0.0,1.0,0.0,0.0,304.0,2897.0,0.0,1385.0,6093.0,86.0,0.0,2614.0,0.0,0.0,0.0,1158.0,79.0,0.0,73.66666666666667,0.0,282.0,0.0,474.0,558.0,412.0,262.0,145.0,360.0,1299.0,2532.0,328.0,352.0,0.0,0.0,254.0,0.0
2015-04-01,0.0,569.0,847.0,45.0,230.0,2550.0,13.0,120.0,5.0,332.0,3168.0,1283.0,105.0,625.5,837.0,0.0,70.0,8.0,695.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,1638.0,0.0,1079.0,157.0,37.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,359.6666666666667,11.0,530.0,314.0,149.0,3360.0,0.0,659.0,20.0,1650.0,29.0,792.0,0.0,0.0,25.5,0.0,4.0,0.0,113.0,0.0,6.0,515.0,0.0,3.0,4.0,7.0,40.0,0.0,82.0,691.0,362.0,0.0,0.0,697.0,51.0,531.0,41.0,167.0,0.0,93.0,1457.0,815.0,918.0,11.0,0.0,158.0,849.0,2049.5,2608.0,457.0,69.0,0.0,840.0,56.0,979.0,1926.0,529.0,1959.0,2053.0,289.0,2563.0,0.0,0.0,34.0,0.0,0.0,51.0,1179.0,0.0,1002.0,0.0,0.0,0.0,0.0,225.0,3479.0,0.0,1186.0,6274.0,56.5,0.0,3080.0,0.0,0.0,0.0,1119.0,59.0,0.0,38.333333333333336,0.0,498.0,0.0,490.0,592.0,672.0,347.0,148.0,316.0,1005.0,3238.0,644.0,339.0,0.0,0.0,198.0,0.0
2015-05-01,0.0,516.0,880.0,148.0,137.0,2644.0,46.0,116.0,3.0,258.0,3224.0,1211.0,96.0,421.5,403.0,0.0,91.0,3.0,488.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1912.0,0.0,749.0,63.0,28.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,485.0,88.0,549.0,571.0,37.0,3474.0,0.0,599.0,19.0,1787.0,102.0,693.0,0.0,0.0,22.0,0.0,2.0,0.0,49.0,5.0,0.0,473.0,0.0,3.0,3.0,5.0,24.0,0.0,42.0,678.0,215.0,0.0,0.0,405.0,44.0,538.0,39.0,40.0,0.0,80.0,1400.5,951.0,1412.0,6.0,0.0,99.0,670.0,1405.5,2189.0,521.0,39.0,0.0,808.0,52.0,1391.0,2606.0,544.0,2161.0,1646.0,773.0,2529.0,0.0,0.0,0.0,0.0,0.0,52.0,906.5,0.0,781.0,0.0,0.0,0.0,4.0,155.0,3788.0,43.0,1334.0,6036.0,24.5,0.0,3279.0,0.0,5.0,0.0,738.0,70.0,0.0,59.0,0.0,557.0,0.0,402.5,629.0,686.0,334.0,153.0,288.0,785.0,3720.0,814.0,333.0,0.0,0.0,117.0,0.0
2015-06-01,0.0,530.0,851.0,140.0,313.0,2422.0,134.0,111.0,3.0,256.0,2942.0,1227.0,133.5,392.5,421.16666666666663,0.0,121.0,2.0,655.0,0.0,0.5,0.0,18.0,0.0,0.0,0.0,1269.0,0.0,938.0,73.0,39.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,416.66666666666663,11.0,562.0,618.0,80.0,3085.0,8.0,449.0,13.0,1747.0,59.0,645.0,0.0,0.0,0.0,0.0,2.0,0.0,43.0,14.0,72.0,565.0,0.0,8.0,4.0,3.0,5.0,0.0,0.0,675.0,93.0,0.0,0.0,443.0,0.0,435.0,31.0,134.0,0.0,81.0,1255.5,1049.0,903.0,5.0,0.0,105.0,586.0,1547.8333333333333,2524.0,545.0,297.0,0.0,935.0,52.0,1192.0,2505.0,519.0,2127.0,1490.0,504.0,2326.0,0.0,0.0,0.0,0.0,0.0,21.0,784.5,0.0,983.0,0.0,0.0,0.0,14.0,165.0,3660.0,453.0,1018.0,6046.0,21.5,0.0,3315.0,0.0,14.0,0.0,703.0,68.0,0.0,62.33333333333333,0.0,654.0,0.0,397.0,551.0,651.0,272.0,164.0,358.0,984.0,3491.0,406.0,344.0,0.0,0.0,171.0,0.0
2015-07-01,0.0,586.0,975.0,114.0,146.0,2711.0,172.0,124.0,2.0,164.0,2731.0,1566.0,284.0,320.5,677.0,0.0,170.0,2.0,858.0,0.0,0.5,0.0,25.0,0.0,0.0,0.0,1765.0,0.0,198.0,115.0,38.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,379.0,209.0,579.0,603.0,1.0,2759.0,0.0,699.0,11.0,2064.0,31.0,1109.0,0.0,0.0,21.5,0.0,2.0,0.0,111.0,0.0,0.0,372.0,0.0,5.0,3.0,3.0,4.0,42.0,0.0,623.0,76.0,0.0,0.0,459.0,43.0,397.0,29.0,51.0,0.0,97.0,1545.5,1064.0,982.0,4.0,0.0,106.0,860.0,1804.0,2779.0,994.0,16.0,0.0,1247.0,51.0,1357.0,2672.0,546.0,2978.0,1876.0,0.0,2119.0,0.0,0.0,0.0,0.0,0.0,71.0,974.0,0.0,1303.0,0.0,0.0,0.0,13.0,168.0,3969.0,525.0,920.0,7299.0,55.5,0.0,3512.0,0.0,0.0,0.0,561.0,74.0,7.0,69.0,0.0,676.0,0.0,616.0,1227.0,707.0,513.0,220.0,373.0,1311.0,4359.0,868.0,359.0,0.0,0.0,124.0,0.0
2015-08-01,0.0,616.0,862.0,145.0,157.0,2573.0,198.0,90.0,2.0,213.0,2859.0,1370.0,499.0,544.5,531.0,0.0,132.0,2.0,1173.0,0.0,0.5,0.0,14.0,0.0,0.0,0.0,830.0,0.0,757.0,72.0,40.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,391.33333333333337,67.0,36.0,689.0,0.0,2527.0,4.0,285.0,10.0,1128.0,71.0,574.0,0.0,0.0,0.0,0.0,2.0,0.0,108.0,0.0,0.0,802.0,0.0,10.0,3.0,3.0,5.0,0.0,0.0,582.0,99.0,0.0,0.0,393.0,0.0,490.0,35.0,60.0,0.0,92.0,1261.5,819.0,1350.0,5.0,0.0,106.0,847.0,1270.0,1890.0,0.0,0.0,0.0,1259.0,49.0,1508.0,2537.0,541.0,1606.0,2080.0,0.0,2317.0,0.0,0.0,0.0,0.0,0.0,72.0,1015.0,0.0,1533.0,0.0,0.0,0.0,15.0,158.0,2504.0,519.0,1468.0,7637.0,54.0,0.0,3166.0,0.0,0.0,0.0,1014.0,49.0,3.0,38.66666666666667,0.0,597.0,0.0,365.0,540.0,564.0,578.0,308.0,360.0,1539.0,3967.0,1199.0,371.0,0.0,0.0,156.0,0.0
2015-09-01,0.0,569.0,715.0,174.0,272.0,2572.0,144.0,120.0,3.0,307.0,2933.0,1155.0,364.5,444.0,801.8333333333333,0.0,179.0,2.0,730.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,999.0,0.0,1121.0,54.0,43.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,378.33333333333337,63.0,458.0,440.0,0.0,2823.0,0.0,403.0,19.0,1477.0,58.0,799.0,0.0,0.0,0.0,0.0,2.0,0.0,121.0,0.0,0.0,658.0,0.0,6.0,4.0,4.0,4.0,0.0,0.0,610.0,95.0,0.0,0.0,489.0,0.0,448.0,29.0,35.0,0.0,99.0,1564.5,1041.0,1181.0,4.0,0.0,150.0,743.0,1570.1666666666667,2331.0,0.0,13.0,0.0,1230.0,50.0,1321.0,2276.0,512.0,1895.0,2023.0,0.0,2407.0,0.0,0.0,0.0,0.0,0.0,61.0,1199.5,0.0,1141.0,0.0,0.0,0.0,18.0,191.0,3619.0,343.0,1264.0,6710.0,60.5,0.0,3479.0,0.0,0.0,0.0,783.0,62.0,13.0,48.66666666666667,0.0,614.0,0.0,430.5,712.0,487.0,692.0,383.0,325.0,1144.0,3585.0,1059.0,354.0,0.0,0.0,62.0,0.0
2015-10-01,0.0,635.0,899.0,147.0,167.0,2409.0,142.0,176.0,8.0,374.0,3292.0,1425.0,202.0,263.0,343.0,0.0,273.0,9.0,837.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1501.0,0.0,915.0,27.0,61.0,0.0,59.0,0.0,0.0,0.0,0.0,5.0,481.0,141.0,595.0,561.0,0.0,2973.0,11.0,455.0,19.0,768.0,65.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,18.0,724.0,0.0,9.0,4.0,8.0,17.0,0.0,0.0,588.0,164.0,0.0,0.0,622.0,0.0,532.0,37.0,75.0,0.0,96.0,1310.0,923.0,1493.0,9.0,0.0,179.0,839.0,1321.0,1837.0,0.0,1.0,0.0,1335.0,45.0,1552.0,2875.0,535.0,1617.0,2706.0,1966.0,2547.0,0.0,0.0,3.0,0.0,0.0,45.0,1234.5,0.0,1402.0,0.0,0.0,0.0,23.0,244.0,3648.0,72.0,1355.0,6486.0,98.0,0.0,3243.0,0.0,0.0,0.0,385.0,102.0,1.0,59.0,0.0,543.0,0.0,380.0,522.0,669.0,869.0,368.0,370.0,1415.0,3195.0,897.0,391.0,0.0,0.0,117.0,0.0
2015-11-01,0.0,646.0,845.0,116.0,246.0,2191.0,34.0,195.0,7.0,426.0,2950.0,1224.0,148.0,424.0,240.66666666666666,0.0,236.0,15.0,1086.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,1709.0,4.0,619.0,7.0,61.0,0.0,81.0,0.0,0.0,0.0,0.0,2.0,696.3333333333334,449.0,575.0,655.0,18.0,2783.0,36.0,445.0,19.0,890.0,61.0,1095.0,0.0,0.0,21.5,0.0,0.0,0.0,224.0,0.0,11.0,704.0,0.0,5.0,3.0,12.0,44.0,0.0,37.0,495.0,87.0,0.0,0.0,460.0,43.0,452.0,25.0,75.0,0.0,133.0,1994.5,866.0,1374.0,10.0,0.0,227.0,794.0,1717.8333333333333,2510.0,0.0,340.0,0.0,1294.0,48.0,1537.0,3194.0,364.0,1408.0,2888.0,381.0,2481.0,0.0,0.0,13.0,0.0,0.0,34.0,1411.5,0.0,1612.0,0.0,0.0,0.0,4.0,227.0,1695.0,0.0,1284.0,6397.0,112.0,0.0,2460.0,13.0,0.0,0.0,690.0,107.0,1.0,55.66666666666667,0.0,492.0,0.0,621.0,1242.0,671.0,627.0,308.0,257.0,1670.0,2830.0,758.0,334.0,0.0,0.0,147.0,0.0
2015-12-01,0.0,712.0,751.0,129.0,316.0,2721.0,4.0,248.0,8.0,480.0,2914.0,1593.0,23.0,251.5,182.66666666666669,0.0,333.0,28.0,1348.0,2.0,0.0,0.0,22.0,0.0,0.0,0.0,1785.0,0.0,390.0,4.0,35.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,816.0,571.0,594.0,621.0,100.0,2810.0,54.0,559.0,20.0,1093.0,66.0,1535.0,0.0,0.0,21.5,0.0,3.0,0.0,286.0,0.0,15.0,872.0,0.0,4.0,4.0,16.0,53.0,0.0,0.0,402.0,76.0,0.0,0.0,481.0,43.0,625.0,17.0,75.0,0.0,138.0,2157.0,1093.0,865.0,16.0,0.0,238.0,787.0,2083.8333333333335,2965.0,0.0,688.0,0.0,1351.0,20.0,1633.0,3343.0,530.0,1454.0,2966.0,0.0,2497.0,0.0,0.0,70.0,0.0,0.0,65.0,1353.0,0.0,2006.0,0.0,0.0,0.0,1.0,239.0,3512.0,0.0,1462.0,7083.0,143.0,0.0,3001.0,0.0,0.0,0.0,352.0,145.0,0.0,59.0,0.0,530.0,0.0,848.0,1741.0,517.0,665.0,298.0,244.0,2065.0,3322.0,540.0,321.0,0.0,0.0,161.0,0.0
2016-01-01,0.0,610.0,1807.0,21.0,317.0,2025.0,14.0,244.0,9.0,453.0,3327.0,1222.0,33.0,513.0,153.33333333333334,20.0,284.0,33.0,1342.0,2.0,16.5,0.0,18.0,0.0,0.0,0.0,1783.0,5.0,219.0,4.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,482.3333333333333,198.0,594.0,489.0,93.0,2543.0,67.0,521.0,0.0,10.0,43.0,857.0,0.0,29.5,44.0,0.0,0.0,0.0,245.0,0.0,42.0,853.0,0.0,6.0,0.0,18.0,97.0,0.0,23.0,399.0,87.0,0.0,0.0,575.0,88.0,534.0,96.0,18.0,59.0,123.0,2209.0,1077.0,875.0,6.0,0.0,259.0,791.0,2203.6666666666665,2187.0,0.0,817.0,0.0,1366.0,19.0,1643.0,3220.0,513.0,1312.0,3146.0,0.0,2484.0,0.0,0.0,37.0,0.0,0.0,48.0,2056.0,0.0,1958.0,0.0,0.0,0.0,0.0,405.0,3403.0,0.0,1432.0,7236.0,122.5,0.0,2338.0,0.0,0.0,0.0,822.0,134.0,0.0,73.66666666666667,0.0,485.0,0.0,521.5,642.0,1609.0,492.0,200.0,407.0,2065.0,2977.0,213.0,226.0,0.0,0.0,186.0,0.0
2016-02-01,0.0,440.0,1366.0,20.0,341.0,2371.0,13.0,203.0,7.0,263.0,3111.0,1137.0,32.0,629.0,160.0,18.0,156.0,13.0,919.0,1.0,17.5,0.0,24.0,0.0,0.0,0.0,1835.0,0.0,210.0,1.0,24.0,0.0,118.0,0.0,0.0,0.0,0.0,5.0,404.3333333333333,53.0,558.0,681.0,60.0,2626.0,62.0,538.0,35.0,1210.0,36.0,684.0,0.0,63.0,41.0,0.0,0.0,1.0,159.0,0.0,24.0,686.0,0.0,4.0,0.0,14.0,61.0,0.0,75.0,399.0,104.0,0.0,0.0,456.0,82.0,449.0,152.0,24.0,126.0,107.0,1896.5,1281.0,1259.0,5.0,0.0,216.0,597.0,2184.0,2677.0,0.0,723.0,0.0,1280.0,20.0,1530.0,3164.0,504.0,1346.0,2991.0,0.0,2357.0,0.0,0.0,98.0,0.0,0.0,14.0,1703.0,0.0,1299.0,0.0,0.0,0.0,0.0,273.0,3277.0,0.0,878.0,7270.0,79.5,0.0,2747.0,22.0,0.0,0.0,1107.0,114.0,0.0,80.66666666666667,0.0,413.0,0.0,413.0,366.0,1136.0,405.0,164.0,401.0,1347.0,3596.0,123.0,258.0,12.0,0.0,142.0,0.0
